Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date,Division
RC,v,Electrify Squash Div 15,Harbour Road Sports Centre,17:00:00,,8,20/12/2025,15A
Squashathon Junior,v,Dream Catchers,Cornwall Street Squash Centre,17:00:00,,8,20/12/2025,15A
Happy Squash 5,v,Vitality Squash 3,Cornwall Street Squash Centre,17:00:00,,8,20/12/2025,15A
Dream Catchers,v,Vitality Squash 3,Java Road Sports Centre,17:00:00,,9,10/01/2026,15A
Electrify Squash Div 15,v,Squashathon Junior,HK Squash Centre,17:00:00,,9,10/01/2026,15A
TKO Junior 2,v,RC,Cornwall Street Squash Centre,17:00:00,,9,10/01/2026,15A
NEXUS 4,v,Happy Squash 5,Cornwall Street Squash Centre,17:00:00,,9,10/01/2026,15A
RC,v,NEXUS 4,HK Squash Centre,17:00:00,,10,17/01/2026,15A
Squashathon Junior,v,TKO Junior 2,Cornwall Street Squash Centre,17:00:00,,10,17/01/2026,15A
Vitality Squash 3,v,Electrify Squash Div 15,HK Squash Centre,17:00:00,,10,17/01/2026,15A
Happy Squash 5,v,Dream Catchers,Cornwall Street Squash Centre,17:00:00,,10,17/01/2026,15A
Electrify Squash Div 15,v,Dream Catchers,HK Squash Centre,17:00:00,,11,24/01/2026,15A
TKO Junior 2,v,Vitality Squash 3,Cornwall Street Squash Centre,17:00:00,,11,24/01/2026,15A
NEXUS 4,v,Squashathon Junior,Cornwall Street Squash Centre,17:00:00,,11,24/01/2026,15A
RC,v,Happy Squash 5,HK Squash Centre,17:00:00,,11,24/01/2026,15A
Squashathon Junior,v,RC,Cornwall Street Squash Centre,17:00:00,,12,31/01/2026,15A
Vitality Squash 3,v,NEXUS 4,HK Squash Centre,17:00:00,,12,31/01/2026,15A
Dream Catchers,v,TKO Junior 2,Java Road Sports Centre,17:00:00,,12,31/01/2026,15A
Happy Squash 5,v,Electrify Squash Div 15,Cornwall Street Squash Centre,17:00:00,,12,31/01/2026,15A
TKO Junior 2,v,Electrify Squash Div 15,Cornwall Street Squash Centre,17:00:00,,13,07/02/2026,15A
NEXUS 4,v,Dream Catchers,Cornwall Street Squash Centre,17:00:00,,13,07/02/2026,15A
RC,v,Vitality Squash 3,HK Squash Centre,17:00:00,,13,07/02/2026,15A
Squashathon Junior,v,Happy Squash 5,Cornwall Street Squash Centre,17:00:00,,13,07/02/2026,15A
Vitality Squash 3,v,Squashathon Junior,HK Squash Centre,17:00:00,,14,14/02/2026,15A
Dream Catchers,v,RC,Java Road Sports Centre,17:00:00,,14,14/02/2026,15A
Electrify Squash Div 15,v,NEXUS 4,HK Squash Centre,17:00:00,,14,14/02/2026,15A
Happy Squash 5,v,TKO Junior 2,Cornwall Street Squash Centre,17:00:00,,14,14/02/2026,15A
TKO Junior 2,v,NEXUS 4,Cornwall Street Squash Centre,17:00:00,,15,07/03/2026,15A
Electrify Squash Div 15,v,RC,HK Squash Centre,17:00:00,,15,07/03/2026,15A
Dream Catchers,v,Squashathon Junior,Java Road Sports Centre,17:00:00,,15,07/03/2026,15A
Vitality Squash 3,v,Happy Squash 5,HK Squash Centre,17:00:00,,15,07/03/2026,15A
Vitality Squash 3,v,Dream Catchers,HK Squash Centre,17:00:00,,16,14/03/2026,15A
Squashathon Junior,v,Electrify Squash Div 15,Cornwall Street Squash Centre,17:00:00,,16,14/03/2026,15A
RC,v,TKO Junior 2,HK Squash Centre,17:00:00,,16,14/03/2026,15A
Happy Squash 5,v,NEXUS 4,Cornwall Street Squash Centre,17:00:00,,16,14/03/2026,15A
NEXUS 4,v,RC,Cornwall Street Squash Centre,17:00:00,,17,21/03/2026,15A
TKO Junior 2,v,Squashathon Junior,Cornwall Street Squash Centre,17:00:00,,17,21/03/2026,15A
Electrify Squash Div 15,v,Vitality Squash 3,HK Squash Centre,17:00:00,,17,21/03/2026,15A
Dream Catchers,v,Happy Squash 5,Java Road Sports Centre,17:00:00,,17,21/03/2026,15A
Dream Catchers,v,Electrify Squash Div 15,HK Squash Centre,17:00:00,,18,28/03/2026,15A
Vitality Squash 3,v,TKO Junior 2,HK Squash Centre,17:00:00,,18,28/03/2026,15A
Squashathon Junior,v,NEXUS 4,Cornwall Street Squash Centre,17:00:00,,18,28/03/2026,15A
Happy Squash 5,v,RC,Cornwall Street Squash Centre,17:00:00,,18,28/03/2026,15A
RC,v,Squashathon Junior,HK Squash Centre,17:00:00,,19,11/04/2026,15A
NEXUS 4,v,Vitality Squash 3,Cornwall Street Squash Centre,17:00:00,,19,11/04/2026,15A
TKO Junior 2,v,Dream Catchers,Cornwall Street Squash Centre,17:00:00,,19,11/04/2026,15A
Electrify Squash Div 15,v,Happy Squash 5,HK Squash Centre,17:00:00,,19,11/04/2026,15A
Electrify Squash Div 15,v,TKO Junior 2,HK Squash Centre,17:00:00,,20,18/04/2026,15A
Dream Catchers,v,NEXUS 4,HK Squash Centre,17:00:00,,20,18/04/2026,15A
Vitality Squash 3,v,RC,HK Squash Centre,17:00:00,,20,18/04/2026,15A
Happy Squash 5,v,Squashathon Junior,Cornwall Street Squash Centre,17:00:00,,20,18/04/2026,15A
Squashathon Junior,v,Vitality Squash 3,Cornwall Street Squash Centre,17:00:00,,21,25/04/2026,15A
RC,v,Dream Catchers,HK Squash Centre,17:00:00,,21,25/04/2026,15A
NEXUS 4,v,Electrify Squash Div 15,Cornwall Street Squash Centre,17:00:00,,21,25/04/2026,15A
TKO Junior 2,v,Happy Squash 5,Cornwall Street Squash Centre,17:00:00,,21,25/04/2026,15A
North District Sports Association 3,v,Squashathon X,Cornwall Street Squash Centre,17:00:00,,1,04/10/2025,15B
Sha Tin 6,v,United Services Recreation Club 4,Cornwall Street Squash Centre,17:00:00,,1,04/10/2025,15B
Squash Busters,v,HKIS Div 15,Cornwall Street Squash Centre,17:00:00,,1,04/10/2025,15B
Hong Kong Cricket Club D15,v,Royal Hong Kong Yacht Club Div 15,Hong Kong Cricket Club,17:00:00,,1,04/10/2025,15B
Hong Kong Cricket Club D15,v,Squash Busters,Hong Kong Cricket Club,17:00:00,,2,11/10/2025,15B
HKIS Div 15,v,Sha Tin 6,HK Squash Centre,17:00:00,,2,11/10/2025,15B
United Services Recreation Club 4,v,North District Sports Association 3,United Services Recreation Club,17:00:00,,2,11/10/2025,15B
Royal Hong Kong Yacht Club Div 15,v,Squashathon X,Royal Hong Kong Yacht Club,17:00:00,,2,11/10/2025,15B
Squashathon X,v,United Services Recreation Club 4,HK Squash Centre,17:00:00,,3,18/10/2025,15B
North District Sports Association 3,v,HKIS Div 15,Pei Ho Street Sports Centre,17:00:00,,3,18/10/2025,15B
Sha Tin 6,v,Hong Kong Cricket Club D15,Cornwall Street Squash Centre,17:00:00,,3,18/10/2025,15B
Squash Busters,v,Royal Hong Kong Yacht Club Div 15,Kwun Chung Sports Centre,17:00:00,,3,18/10/2025,15B
Squash Busters,v,Sha Tin 6,Cornwall Street Squash Centre,17:00:00,,4,25/10/2025,15B
Hong Kong Cricket Club D15,v,North District Sports Association 3,Hong Kong Cricket Club,17:00:00,,4,25/10/2025,15B
HKIS Div 15,v,Squashathon X,HK Squash Centre,17:00:00,,4,25/10/2025,15B
Royal Hong Kong Yacht Club Div 15,v,United Services Recreation Club 4,Royal Hong Kong Yacht Club,17:00:00,,4,25/10/2025,15B
United Services Recreation Club 4,v,HKIS Div 15,United Services Recreation Club,17:00:00,,5,22/11/2025,15B
Squashathon X,v,Hong Kong Cricket Club D15,HK Squash Centre,17:00:00,,5,22/11/2025,15B
North District Sports Association 3,v,Squash Busters,Pei Ho Street Sports Centre,17:00:00,,5,22/11/2025,15B
Sha Tin 6,v,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,17:00:00,,5,22/11/2025,15B
Sha Tin 6,v,North District Sports Association 3,Cornwall Street Squash Centre,17:00:00,,6,29/11/2025,15B
Squash Busters,v,Squashathon X,Kwun Chung Sports Centre,17:00:00,,6,29/11/2025,15B
Hong Kong Cricket Club D15,v,United Services Recreation Club 4,Hong Kong Cricket Club,17:00:00,,6,29/11/2025,15B
Royal Hong Kong Yacht Club Div 15,v,HKIS Div 15,Royal Hong Kong Yacht Club,17:00:00,,6,29/11/2025,15B
HKIS Div 15,v,Hong Kong Cricket Club D15,HK Squash Centre,17:00:00,,7,13/12/2025,15B
United Services Recreation Club 4,v,Squash Busters,United Services Recreation Club,17:00:00,,7,13/12/2025,15B
Squashathon X,v,Sha Tin 6,HK Squash Centre,17:00:00,,7,13/12/2025,15B
North District Sports Association 3,v,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,17:00:00,,7,13/12/2025,15B
Squashathon X,v,North District Sports Association 3,Kwun Chung Sports Centre,17:00:00,,8,20/12/2025,15B
United Services Recreation Club 4,v,Sha Tin 6,United Services Recreation Club,17:00:00,,8,20/12/2025,15B
HKIS Div 15,v,Squash Busters,Cornwall Street Squash Centre,17:00:00,,8,20/12/2025,15B
Royal Hong Kong Yacht Club Div 15,v,Hong Kong Cricket Club D15,Royal Hong Kong Yacht Club,17:00:00,,8,20/12/2025,15B
Squash Busters,v,Hong Kong Cricket Club D15,Cornwall Street Squash Centre,17:00:00,,9,10/01/2026,15B
Sha Tin 6,v,HKIS Div 15,Cornwall Street Squash Centre,17:00:00,,9,10/01/2026,15B
North District Sports Association 3,v,United Services Recreation Club 4,Cornwall Street Squash Centre,17:00:00,,9,10/01/2026,15B
Squashathon X,v,Royal Hong Kong Yacht Club Div 15,HK Squash Centre,17:00:00,,9,10/01/2026,15B
United Services Recreation Club 4,v,Squashathon X,United Services Recreation Club,17:00:00,,10,17/01/2026,15B
HKIS Div 15,v,North District Sports Association 3,HK Squash Centre,17:00:00,,10,17/01/2026,15B
Hong Kong Cricket Club D15,v,Sha Tin 6,Hong Kong Cricket Club,17:00:00,,10,17/01/2026,15B
Royal Hong Kong Yacht Club Div 15,v,Squash Busters,Royal Hong Kong Yacht Club,17:00:00,,10,17/01/2026,15B
Sha Tin 6,v,Squash Busters,Cornwall Street Squash Centre,17:00:00,,11,24/01/2026,15B
North District Sports Association 3,v,Hong Kong Cricket Club D15,Cornwall Street Squash Centre,17:00:00,,11,24/01/2026,15B
Squashathon X,v,HKIS Div 15,HK Squash Centre,17:00:00,,11,24/01/2026,15B
United Services Recreation Club 4,v,Royal Hong Kong Yacht Club Div 15,United Services Recreation Club,17:00:00,,11,24/01/2026,15B
HKIS Div 15,v,United Services Recreation Club 4,HK Squash Centre,17:00:00,,12,31/01/2026,15B
Hong Kong Cricket Club D15,v,Squashathon X,Hong Kong Cricket Club,17:00:00,,12,31/01/2026,15B
Squash Busters,v,North District Sports Association 3,Kwun Chung Sports Centre,17:00:00,,12,31/01/2026,15B
Royal Hong Kong Yacht Club Div 15,v,Sha Tin 6,Royal Hong Kong Yacht Club,17:00:00,,12,31/01/2026,15B
North District Sports Association 3,v,Sha Tin 6,Cornwall Street Squash Centre,17:00:00,,13,07/02/2026,15B
Squashathon X,v,Squash Busters,HK Squash Centre,17:00:00,,13,07/02/2026,15B
United Services Recreation Club 4,v,Hong Kong Cricket Club D15,United Services Recreation Club,17:00:00,,13,07/02/2026,15B
HKIS Div 15,v,Royal Hong Kong Yacht Club Div 15,HK Squash Centre,17:00:00,,13,07/02/2026,15B
Hong Kong Cricket Club D15,v,HKIS Div 15,Hong Kong Cricket Club,17:00:00,,14,14/02/2026,15B
Squash Busters,v,United Services Recreation Club 4,Kwun Chung Sports Centre,17:00:00,,14,14/02/2026,15B
Sha Tin 6,v,Squashathon X,Cornwall Street Squash Centre,17:00:00,,14,14/02/2026,15B
Royal Hong Kong Yacht Club Div 15,v,North District Sports Association 3,Royal Hong Kong Yacht Club,17:00:00,,14,14/02/2026,15B
North District Sports Association 3,v,Squashathon X,Cornwall Street Squash Centre,17:00:00,,15,07/03/2026,15B
Sha Tin 6,v,United Services Recreation Club 4,Cornwall Street Squash Centre,17:00:00,,15,07/03/2026,15B
Squash Busters,v,HKIS Div 15,Cornwall Street Squash Centre,17:00:00,,15,07/03/2026,15B
Hong Kong Cricket Club D15,v,Royal Hong Kong Yacht Club Div 15,Hong Kong Cricket Club,17:00:00,,15,07/03/2026,15B
Hong Kong Cricket Club D15,v,Squash Busters,Hong Kong Cricket Club,17:00:00,,16,14/03/2026,15B
HKIS Div 15,v,Sha Tin 6,HK Squash Centre,17:00:00,,16,14/03/2026,15B
United Services Recreation Club 4,v,North District Sports Association 3,United Services Recreation Club,17:00:00,,16,14/03/2026,15B
Royal Hong Kong Yacht Club Div 15,v,Squashathon X,Royal Hong Kong Yacht Club,17:00:00,,16,14/03/2026,15B
Squashathon X,v,United Services Recreation Club 4,HK Squash Centre,17:00:00,,17,21/03/2026,15B
North District Sports Association 3,v,HKIS Div 15,Cornwall Street Squash Centre,17:00:00,,17,21/03/2026,15B
Sha Tin 6,v,Hong Kong Cricket Club D15,Cornwall Street Squash Centre,17:00:00,,17,21/03/2026,15B
Squash Busters,v,Royal Hong Kong Yacht Club Div 15,Kwun Chung Sports Centre,17:00:00,,17,21/03/2026,15B
Squash Busters,v,Sha Tin 6,Cornwall Street Squash Centre,17:00:00,,18,28/03/2026,15B
Hong Kong Cricket Club D15,v,North District Sports Association 3,Hong Kong Cricket Club,17:00:00,,18,28/03/2026,15B
HKIS Div 15,v,Squashathon X,HK Squash Centre,17:00:00,,18,28/03/2026,15B
Royal Hong Kong Yacht Club Div 15,v,United Services Recreation Club 4,Royal Hong Kong Yacht Club,17:00:00,,18,28/03/2026,15B
United Services Recreation Club 4,v,HKIS Div 15,United Services Recreation Club,17:00:00,,19,11/04/2026,15B
Squashathon X,v,Hong Kong Cricket Club D15,HK Squash Centre,17:00:00,,19,11/04/2026,15B
North District Sports Association 3,v,Squash Busters,Pei Ho Street Sports Centre,17:00:00,,19,11/04/2026,15B
Sha Tin 6,v,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,17:00:00,,19,11/04/2026,15B
Sha Tin 6,v,North District Sports Association 3,Cornwall Street Squash Centre,17:00:00,,20,18/04/2026,15B
Squash Busters,v,Squashathon X,Kwun Chung Sports Centre,17:00:00,,20,18/04/2026,15B
Hong Kong Cricket Club D15,v,United Services Recreation Club 4,Hong Kong Cricket Club,17:00:00,,20,18/04/2026,15B
Royal Hong Kong Yacht Club Div 15,v,HKIS Div 15,Royal Hong Kong Yacht Club,17:00:00,,20,18/04/2026,15B
HKIS Div 15,v,Hong Kong Cricket Club D15,HK Squash Centre,17:00:00,,21,25/04/2026,15B
United Services Recreation Club 4,v,Squash Busters,United Services Recreation Club,17:00:00,,21,25/04/2026,15B
Squashathon X,v,Sha Tin 6,HK Squash Centre,17:00:00,,21,25/04/2026,15B
North District Sports Association 3,v,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,17:00:00,,21,25/04/2026,15B
Kowloon Cricket Club 2,v,Hong Kong Cricket Club D2,Kowloon Cricket Club,19:00:00,,1,13/10/2025,2
Hong Kong Football Club 2A,v,Hong Kong Football Club 2B,Hong Kong Football Club,19:00:00,,1,13/10/2025,2
Young Player 2,v,[BYE],,,,1,13/10/2025,2
Hong Kong Football Club 2B,v,Kowloon Cricket Club 2,Hong Kong Football Club,19:00:00,,2,20/10/2025,2
Hong Kong Football Club 2A,v,Young Player 2,Hong Kong Football Club,19:00:00,,2,20/10/2025,2
Hong Kong Cricket Club D2,v,[BYE],,,,2,20/10/2025,2
Kowloon Cricket Club 2,v,Young Player 2,Kowloon Cricket Club,19:00:00,,3,27/10/2025,2
Hong Kong Football Club 2B,v,Hong Kong Cricket Club D2,Hong Kong Football Club,19:00:00,,3,27/10/2025,2
Hong Kong Football Club 2A,v,[BYE],,,,3,27/10/2025,2
Young Player 2,v,Hong Kong Cricket Club D2,HK Squash Centre,19:00:00,,4,03/11/2025,2
Hong Kong Football Club 2A,v,Kowloon Cricket Club 2,Hong Kong Football Club,19:00:00,,4,03/11/2025,2
Hong Kong Football Club 2B,v,[BYE],,,,4,03/11/2025,2
Hong Kong Cricket Club D2,v,Hong Kong Football Club 2A,Hong Kong Cricket Club,19:00:00,,5,10/11/2025,2
Hong Kong Football Club 2B,v,Young Player 2,Hong Kong Football Club,19:00:00,,5,10/11/2025,2
Kowloon Cricket Club 2,v,[BYE],,,,5,10/11/2025,2
Hong Kong Cricket Club D2,v,Kowloon Cricket Club 2,Hong Kong Cricket Club,19:00:00,,6,17/11/2025,2
Hong Kong Football Club 2B,v,Hong Kong Football Club 2A,Hong Kong Football Club,19:00:00,,6,17/11/2025,2
Young Player 2,v,[BYE],,,,6,17/11/2025,2
Kowloon Cricket Club 2,v,Hong Kong Football Club 2B,Kowloon Cricket Club,19:00:00,,7,24/11/2025,2
Young Player 2,v,Hong Kong Football Club 2A,HK Squash Centre,19:00:00,,7,24/11/2025,2
Hong Kong Cricket Club D2,v,[BYE],,,,7,24/11/2025,2
Young Player 2,v,Kowloon Cricket Club 2,HK Squash Centre,19:00:00,,8,08/12/2025,2
Hong Kong Cricket Club D2,v,Hong Kong Football Club 2B,Hong Kong Cricket Club,19:00:00,,8,08/12/2025,2
Hong Kong Football Club 2A,v,[BYE],,,,8,08/12/2025,2
Hong Kong Cricket Club D2,v,Young Player 2,Hong Kong Cricket Club,19:00:00,,9,15/12/2025,2
Kowloon Cricket Club 2,v,Hong Kong Football Club 2A,Kowloon Cricket Club,19:00:00,,9,15/12/2025,2
Hong Kong Football Club 2B,v,[BYE],,,,9,15/12/2025,2
Hong Kong Football Club 2A,v,Hong Kong Cricket Club D2,Hong Kong Football Club,19:00:00,,10,05/01/2026,2
Young Player 2,v,Hong Kong Football Club 2B,HK Squash Centre,19:00:00,,10,05/01/2026,2
Kowloon Cricket Club 2,v,[BYE],,,,10,05/01/2026,2
Kowloon Cricket Club 2,v,Hong Kong Cricket Club D2,Kowloon Cricket Club,19:00:00,,11,12/01/2026,2
Hong Kong Football Club 2A,v,Hong Kong Football Club 2B,Hong Kong Football Club,19:00:00,,11,12/01/2026,2
Young Player 2,v,[BYE],,,,11,12/01/2026,2
Hong Kong Football Club 2B,v,Kowloon Cricket Club 2,Hong Kong Football Club,19:00:00,,12,19/01/2026,2
Hong Kong Football Club 2A,v,Young Player 2,Hong Kong Football Club,19:00:00,,12,19/01/2026,2
Hong Kong Cricket Club D2,v,[BYE],,,,12,19/01/2026,2
Kowloon Cricket Club 2,v,Young Player 2,Kowloon Cricket Club,19:00:00,,13,26/01/2026,2
Hong Kong Football Club 2B,v,Hong Kong Cricket Club D2,Hong Kong Football Club,19:00:00,,13,26/01/2026,2
Hong Kong Football Club 2A,v,[BYE],,,,13,26/01/2026,2
Young Player 2,v,Hong Kong Cricket Club D2,HK Squash Centre,19:00:00,,14,02/02/2026,2
Hong Kong Football Club 2A,v,Kowloon Cricket Club 2,Hong Kong Football Club,19:00:00,,14,02/02/2026,2
Hong Kong Football Club 2B,v,[BYE],,,,14,02/02/2026,2
Hong Kong Cricket Club D2,v,Hong Kong Football Club 2A,Hong Kong Cricket Club,19:00:00,,15,09/02/2026,2
Hong Kong Football Club 2B,v,Young Player 2,Hong Kong Football Club,19:00:00,,15,09/02/2026,2
Kowloon Cricket Club 2,v,[BYE],,,,15,09/02/2026,2
Hong Kong Cricket Club D2,v,Kowloon Cricket Club 2,Hong Kong Cricket Club,19:00:00,,16,02/03/2026,2
Hong Kong Football Club 2B,v,Hong Kong Football Club 2A,Hong Kong Football Club,19:00:00,,16,02/03/2026,2
Young Player 2,v,[BYE],,,,16,02/03/2026,2
Kowloon Cricket Club 2,v,Hong Kong Football Club 2B,Kowloon Cricket Club,19:00:00,,17,09/03/2026,2
Young Player 2,v,Hong Kong Football Club 2A,HK Squash Centre,19:00:00,,17,09/03/2026,2
Hong Kong Cricket Club D2,v,[BYE],,,,17,09/03/2026,2
Young Player 2,v,Kowloon Cricket Club 2,HK Squash Centre,19:00:00,,18,16/03/2026,2
Hong Kong Cricket Club D2,v,Hong Kong Football Club 2B,Hong Kong Cricket Club,19:00:00,,18,16/03/2026,2
Hong Kong Football Club 2A,v,[BYE],,,,18,16/03/2026,2
Hong Kong Cricket Club D2,v,Young Player 2,Hong Kong Cricket Club,19:00:00,,19,23/03/2026,2
Kowloon Cricket Club 2,v,Hong Kong Football Club 2A,Kowloon Cricket Club,19:00:00,,19,23/03/2026,2
Hong Kong Football Club 2B,v,[BYE],,,,19,23/03/2026,2
Hong Kong Football Club 2A,v,Hong Kong Cricket Club D2,Hong Kong Football Club,19:00:00,,20,13/04/2026,2
Young Player 2,v,Hong Kong Football Club 2B,HK Squash Centre,19:00:00,,20,13/04/2026,2
Kowloon Cricket Club 2,v,[BYE],,,,20,13/04/2026,2
United Services Recreation Club 1,v,NEXUS 1,United Services Recreation Club,19:00:00,,1,14/10/2025,3
X-Alpha 1,v,Happy Squash 1,Cornwall Street Squash Centre,19:00:00,,1,14/10/2025,3
Hong Kong Football Club 3A,v,Hong Kong Football Club 3B,Hong Kong Football Club,19:00:00,,1,14/10/2025,3
Kowloon Cricket Club 3A,v,Kowloon Cricket Club 3B,Kowloon Cricket Club,19:00:00,,1,14/10/2025,3
NEXUS 1,v,X-Alpha 1,Cornwall Street Squash Centre,19:00:00,,2,21/10/2025,3
Kowloon Cricket Club 3B,v,Happy Squash 1,Kowloon Cricket Club,19:00:00,,2,21/10/2025,3
Kowloon Cricket Club 3A,v,Hong Kong Football Club 3B,Kowloon Cricket Club,19:00:00,,2,21/10/2025,3
United Services Recreation Club 1,v,Hong Kong Football Club 3A,United Services Recreation Club,19:00:00,,2,21/10/2025,3
Hong Kong Football Club 3A,v,NEXUS 1,Hong Kong Football Club,19:00:00,,3,28/10/2025,3
Kowloon Cricket Club 3A,v,United Services Recreation Club 1,Kowloon Cricket Club,19:00:00,,3,28/10/2025,3
Happy Squash 1,v,Hong Kong Football Club 3B,Cornwall Street Squash Centre,19:00:00,,3,28/10/2025,3
X-Alpha 1,v,Kowloon Cricket Club 3B,Cornwall Street Squash Centre,19:00:00,,3,28/10/2025,3
Kowloon Cricket Club 3B,v,NEXUS 1,Kowloon Cricket Club,19:00:00,,4,04/11/2025,3
Hong Kong Football Club 3B,v,X-Alpha 1,Hong Kong Football Club,19:00:00,,4,04/11/2025,3
United Services Recreation Club 1,v,Happy Squash 1,United Services Recreation Club,19:00:00,,4,04/11/2025,3
Hong Kong Football Club 3A,v,Kowloon Cricket Club 3A,Hong Kong Football Club,19:00:00,,4,04/11/2025,3
NEXUS 1,v,Kowloon Cricket Club 3A,Cornwall Street Squash Centre,19:00:00,,5,11/11/2025,3
Happy Squash 1,v,Hong Kong Football Club 3A,Cornwall Street Squash Centre,19:00:00,,5,11/11/2025,3
X-Alpha 1,v,United Services Recreation Club 1,Cornwall Street Squash Centre,19:00:00,,5,11/11/2025,3
Hong Kong Football Club 3B,v,Kowloon Cricket Club 3B,Hong Kong Football Club,19:00:00,,5,11/11/2025,3
NEXUS 1,v,Hong Kong Football Club 3B,Cornwall Street Squash Centre,19:00:00,,6,18/11/2025,3
United Services Recreation Club 1,v,Kowloon Cricket Club 3B,United Services Recreation Club,19:00:00,,6,18/11/2025,3
Hong Kong Football Club 3A,v,X-Alpha 1,Hong Kong Football Club,19:00:00,,6,18/11/2025,3
Kowloon Cricket Club 3A,v,Happy Squash 1,Kowloon Cricket Club,19:00:00,,6,18/11/2025,3
Happy Squash 1,v,NEXUS 1,Cornwall Street Squash Centre,19:00:00,,7,25/11/2025,3
Kowloon Cricket Club 3A,v,X-Alpha 1,Kowloon Cricket Club,19:00:00,,7,25/11/2025,3
Kowloon Cricket Club 3B,v,Hong Kong Football Club 3A,Kowloon Cricket Club,19:00:00,,7,25/11/2025,3
Hong Kong Football Club 3B,v,United Services Recreation Club 1,HK Squash Centre,19:00:00,,7,25/11/2025,3
NEXUS 1,v,United Services Recreation Club 1,Cornwall Street Squash Centre,19:00:00,,8,09/12/2025,3
Happy Squash 1,v,X-Alpha 1,Cornwall Street Squash Centre,19:00:00,,8,09/12/2025,3
Hong Kong Football Club 3B,v,Hong Kong Football Club 3A,Hong Kong Football Club,19:00:00,,8,09/12/2025,3
Kowloon Cricket Club 3B,v,Kowloon Cricket Club 3A,Kowloon Cricket Club,19:00:00,,8,09/12/2025,3
X-Alpha 1,v,NEXUS 1,Cornwall Street Squash Centre,19:00:00,,9,16/12/2025,3
Happy Squash 1,v,Kowloon Cricket Club 3B,Cornwall Street Squash Centre,19:00:00,,9,16/12/2025,3
Hong Kong Football Club 3B,v,Kowloon Cricket Club 3A,Hong Kong Football Club,19:00:00,,9,16/12/2025,3
Hong Kong Football Club 3A,v,United Services Recreation Club 1,Hong Kong Football Club,19:00:00,,9,16/12/2025,3
NEXUS 1,v,Hong Kong Football Club 3A,Cornwall Street Squash Centre,19:00:00,,10,06/01/2026,3
United Services Recreation Club 1,v,Kowloon Cricket Club 3A,United Services Recreation Club,19:00:00,,10,06/01/2026,3
Hong Kong Football Club 3B,v,Happy Squash 1,Hong Kong Football Club,19:00:00,,10,06/01/2026,3
