Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date,Division
Star River 2,v,Hong Kong Racketlon Assoication 2,Cornwall Street Squash Centre,19:00,,14,22/01/2025,12
North District Sports Association 1,v,CSD Squash Team,Pei Ho Street Sports Centre,19:00,,14,22/01/2025,12
North District Sports Association 1,v,South China Athletic Association,Pei Ho Street Sports Centre,19:00,,15,12/02/2025,12
CSD Squash Team,v,Star River 2,Harbour Road Sports Centre,19:00,,15,12/02/2025,12
Hong Kong Football Club 12B,v,Hong Kong Racketlon Assoication 2,Hong Kong Football Club,19:00,,15,12/02/2025,12
Sea Bear,v,Alpha CUHK,Cornwall Street Squash Centre,19:00,,15,12/02/2025,12
ZOMA,v,Winter Warriors,Cornwall Street Squash Centre,19:00,,15,12/02/2025,12
Latecomers,v,Hong Kong Football Club 12A,Harbour Road Sports Centre,19:00,,15,12/02/2025,12
South China Athletic Association,v,Hong Kong Football Club 12A,HK Squash Centre,19:00,,16,19/02/2025,12
Latecomers,v,Winter Warriors,HK Squash Centre,19:00,,16,19/02/2025,12
ZOMA,v,Sea Bear,Cornwall Street Squash Centre,19:00,,16,19/02/2025,12
Alpha CUHK,v,Hong Kong Racketlon Assoication 2,Cornwall Street Squash Centre,19:00,,16,19/02/2025,12
Hong Kong Football Club 12B,v,CSD Squash Team,Hong Kong Football Club,19:00,,16,19/02/2025,12
Star River 2,v,North District Sports Association 1,Cornwall Street Squash Centre,19:00,,16,19/02/2025,12
Star River 2,v,South China Athletic Association,Cornwall Street Squash Centre,19:00,,17,26/02/2025,12
North District Sports Association 1,v,Hong Kong Football Club 12B,Pei Ho Street Sports Centre,19:00,,17,26/02/2025,12
CSD Squash Team,v,Alpha CUHK,HK Squash Centre,19:00,,17,26/02/2025,12
Hong Kong Racketlon Assoication 2,v,ZOMA,HK Squash Centre,19:00,,17,26/02/2025,12
Sea Bear,v,Latecomers,Cornwall Street Squash Centre,19:00,,17,26/02/2025,12
Hong Kong Football Club 12A,v,Winter Warriors,Hong Kong Football Club,19:00,,17,26/02/2025,12
South China Athletic Association,v,Winter Warriors,HK Squash Centre,19:00,,18,05/03/2025,12
Sea Bear,v,Hong Kong Football Club 12A,Cornwall Street Squash Centre,19:00,,18,05/03/2025,12
Latecomers,v,Hong Kong Racketlon Assoication 2,HK Squash Centre,19:00,,18,05/03/2025,12
ZOMA,v,CSD Squash Team,Cornwall Street Squash Centre,19:00,,18,05/03/2025,12
Alpha CUHK,v,North District Sports Association 1,Cornwall Street Squash Centre,19:00,,18,05/03/2025,12
Star River 2,v,Hong Kong Football Club 12B,Kwun Chung Sports Centre,19:00,,18,05/03/2025,12
Hong Kong Football Club 12B,v,South China Athletic Association,Hong Kong Football Club,19:00,,19,12/03/2025,12
Star River 2,v,Alpha CUHK,Cornwall Street Squash Centre,19:00,,19,12/03/2025,12
North District Sports Association 1,v,ZOMA,Cornwall Street Squash Centre,19:00,,19,12/03/2025,12
CSD Squash Team,v,Latecomers,HK Squash Centre,19:00,,19,12/03/2025,12
Hong Kong Racketlon Assoication 2,v,Hong Kong Football Club 12A,HK Squash Centre,19:00,,19,12/03/2025,12
Sea Bear,v,Winter Warriors,Cornwall Street Squash Centre,19:00,,19,12/03/2025,12
South China Athletic Association,v,Sea Bear,HK Squash Centre,19:00,,20,19/03/2025,12
Winter Warriors,v,Hong Kong Racketlon Assoication 2,HK Squash Centre,19:00,,20,19/03/2025,12
CSD Squash Team,v,Hong Kong Football Club 12A,HK Squash Centre,19:00,,20,19/03/2025,12
Latecomers,v,North District Sports Association 1,HK Squash Centre,19:00,,20,19/03/2025,12
ZOMA,v,Star River 2,Cornwall Street Squash Centre,19:00,,20,19/03/2025,12
Alpha CUHK,v,Hong Kong Football Club 12B,Cornwall Street Squash Centre,19:00,,20,19/03/2025,12
Alpha CUHK,v,South China Athletic Association,Cornwall Street Squash Centre,19:00,,21,26/03/2025,12
Hong Kong Football Club 12B,v,ZOMA,Hong Kong Football Club,19:00,,21,26/03/2025,12
Star River 2,v,Latecomers,Cornwall Street Squash Centre,19:00,,21,26/03/2025,12
Hong Kong Football Club 12A,v,North District Sports Association 1,Hong Kong Football Club,19:00,,21,26/03/2025,12
CSD Squash Team,v,Winter Warriors,HK Squash Centre,19:00,,21,26/03/2025,12
Hong Kong Racketlon Assoication 2,v,Sea Bear,HK Squash Centre,19:00,,21,26/03/2025,12
South China Athletic Association,v,Hong Kong Racketlon Assoication 2,HK Squash Centre,19:00,,22,02/04/2025,12
Sea Bear,v,CSD Squash Team,Cornwall Street Squash Centre,19:00,,22,02/04/2025,12
Winter Warriors,v,North District Sports Association 1,HK Squash Centre,19:00,,22,02/04/2025,12
Hong Kong Football Club 12A,v,Star River 2,Hong Kong Football Club,19:00,,22,02/04/2025,12
Hong Kong Football Club 12B,v,Latecomers,Hong Kong Football Club,19:00,,22,02/04/2025,12
ZOMA,v,Alpha CUHK,Cornwall Street Squash Centre,19:00,,22,02/04/2025,12
TNG 1,v,TNG 2,Cornwall Street Squash Centre,19:00,,1,04/10/2024,13A
Royal Hong Kong Yacht Club Div 13,v,Greenfield,Royal Hong Kong Yacht Club,19:00,,1,04/10/2024,13A
Arctic Circle,v,North District Sports Association 2,Cornwall Street Squash Centre,19:00,,1,04/10/2024,13A
Vitality Squash 3,v,M&M Squash,HK Squash Centre,19:00,,1,04/10/2024,13A
Physical Chess 4,v,Squashathon PLZ,Cornwall Street Squash Centre,19:00,,1,04/10/2024,13A
Star River 3,v,Bravo D13,Cornwall Street Squash Centre,19:00,,1,04/10/2024,13A
Star River 3,v,Physical Chess 4,Kwun Chung Sports Centre,19:00,,2,18/10/2024,13A
Squashathon PLZ,v,TNG 1,Cornwall Street Squash Centre,19:00,,2,18/10/2024,13A
Vitality Squash 3,v,TNG 2,HK Squash Centre,19:00,,2,18/10/2024,13A
M&M Squash,v,Arctic Circle,HK Squash Centre,19:00,,2,18/10/2024,13A
Royal Hong Kong Yacht Club Div 13,v,North District Sports Association 2,Royal Hong Kong Yacht Club,19:00,,2,18/10/2024,13A
Bravo D13,v,Greenfield,Yuen Long Jockey Club Squash Courts,19:00,,2,18/10/2024,13A
North District Sports Association 2,v,Greenfield,Pei Ho Street Sports Centre,19:00,,3,25/10/2024,13A
Royal Hong Kong Yacht Club Div 13,v,M&M Squash,Royal Hong Kong Yacht Club,19:00,,3,25/10/2024,13A
Arctic Circle,v,TNG 2,Cornwall Street Squash Centre,19:00,,3,25/10/2024,13A
Vitality Squash 3,v,Squashathon PLZ,HK Squash Centre,19:00,,3,25/10/2024,13A
TNG 1,v,Star River 3,Cornwall Street Squash Centre,19:00,,3,25/10/2024,13A
Bravo D13,v,Physical Chess 4,Yuen Long Jockey Club Squash Courts,19:00,,3,25/10/2024,13A
Physical Chess 4,v,TNG 1,Cornwall Street Squash Centre,19:00,,4,01/11/2024,13A
Vitality Squash 3,v,Star River 3,Java Road Sports Centre,19:00,,4,01/11/2024,13A
Arctic Circle,v,Squashathon PLZ,Pei Ho Street Sports Centre,19:00,,4,01/11/2024,13A
Royal Hong Kong Yacht Club Div 13,v,TNG 2,Royal Hong Kong Yacht Club,19:00,,4,01/11/2024,13A
M&M Squash,v,Greenfield,HK Squash Centre,19:00,,4,01/11/2024,13A
Bravo D13,v,North District Sports Association 2,Cornwall Street Squash Centre,19:00,,4,01/11/2024,13A
M&M Squash,v,North District Sports Association 2,Harbour Road Sports Centre,19:00,,5,08/11/2024,13A
Greenfield,v,TNG 2,Cornwall Street Squash Centre,19:00,,5,08/11/2024,13A
Royal Hong Kong Yacht Club Div 13,v,Squashathon PLZ,Royal Hong Kong Yacht Club,19:00,,5,08/11/2024,13A
Arctic Circle,v,Star River 3,HK Squash Centre,19:00,,5,08/11/2024,13A
Physical Chess 4,v,Vitality Squash 3,Cornwall Street Squash Centre,19:00,,5,08/11/2024,13A
TNG 1,v,Bravo D13,Cornwall Street Squash Centre,19:00,,5,08/11/2024,13A
TNG 1,v,Vitality Squash 3,HK Squash Centre,19:00,,6,15/11/2024,13A
Physical Chess 4,v,Arctic Circle,Cornwall Street Squash Centre,19:00,,6,15/11/2024,13A
Star River 3,v,Royal Hong Kong Yacht Club Div 13,Cornwall Street Squash Centre,19:00,,6,15/11/2024,13A
Squashathon PLZ,v,Greenfield,Cornwall Street Squash Centre,19:00,,6,15/11/2024,13A
TNG 2,v,North District Sports Association 2,HK Squash Centre,19:00,,6,15/11/2024,13A
Bravo D13,v,M&M Squash,Yuen Long Jockey Club Squash Courts,19:00,,6,15/11/2024,13A
M&M Squash,v,TNG 2,HK Squash Centre,19:00,,7,22/11/2024,13A
North District Sports Association 2,v,Squashathon PLZ,Cornwall Street Squash Centre,19:00,,7,22/11/2024,13A
Greenfield,v,Star River 3,Cornwall Street Squash Centre,19:00,,7,22/11/2024,13A
Royal Hong Kong Yacht Club Div 13,v,Physical Chess 4,Royal Hong Kong Yacht Club,19:00,,7,22/11/2024,13A
Arctic Circle,v,TNG 1,Cornwall Street Squash Centre,19:00,,7,22/11/2024,13A
Vitality Squash 3,v,Bravo D13,HK Squash Centre,19:00,,7,22/11/2024,13A
Vitality Squash 3,v,Arctic Circle,Java Road Sports Centre,19:00,,8,29/11/2024,13A
Royal Hong Kong Yacht Club Div 13,v,TNG 1,Royal Hong Kong Yacht Club,19:00,,8,29/11/2024,13A
Physical Chess 4,v,Greenfield,HK Squash Centre,19:00,,8,29/11/2024,13A
Star River 3,v,North District Sports Association 2,Cornwall Street Squash Centre,19:00,,8,29/11/2024,13A
Squashathon PLZ,v,M&M Squash,Cornwall Street Squash Centre,19:00,,8,29/11/2024,13A
Bravo D13,v,TNG 2,Cornwall Street Squash Centre,19:00,,8,29/11/2024,13A
TNG 2,v,Squashathon PLZ,HK Squash Centre,19:00,,9,13/12/2024,13A
M&M Squash,v,Star River 3,Java Road Sports Centre,19:00,,9,13/12/2024,13A
North District Sports Association 2,v,Physical Chess 4,Pei Ho Street Sports Centre,19:00,,9,13/12/2024,13A
Greenfield,v,TNG 1,HK Squash Centre,19:00,,9,13/12/2024,13A
Royal Hong Kong Yacht Club Div 13,v,Vitality Squash 3,Royal Hong Kong Yacht Club,19:00,,9,13/12/2024,13A
Arctic Circle,v,Bravo D13,Cornwall Street Squash Centre,19:00,,9,13/12/2024,13A
Arctic Circle,v,Royal Hong Kong Yacht Club Div 13,Pei Ho Street Sports Centre,19:00,,10,03/01/2025,13A
Vitality Squash 3,v,Greenfield,HK Squash Centre,19:00,,10,03/01/2025,13A
TNG 1,v,North District Sports Association 2,Cornwall Street Squash Centre,19:00,,10,03/01/2025,13A
Physical Chess 4,v,M&M Squash,Cornwall Street Squash Centre,19:00,,10,03/01/2025,13A
Star River 3,v,TNG 2,Kwun Chung Sports Centre,19:00,,10,03/01/2025,13A
Bravo D13,v,Squashathon PLZ,HK Squash Centre,19:00,,10,03/01/2025,13A
Squashathon PLZ,v,Star River 3,HK Squash Centre,19:00,,11,10/01/2025,13A
TNG 2,v,Physical Chess 4,Cornwall Street Squash Centre,19:00,,11,10/01/2025,13A
M&M Squash,v,TNG 1,HK Squash Centre,19:00,,11,10/01/2025,13A
North District Sports Association 2,v,Vitality Squash 3,Cornwall Street Squash Centre,19:00,,11,10/01/2025,13A
Greenfield,v,Arctic Circle,HK Squash Centre,19:00,,11,10/01/2025,13A
Royal Hong Kong Yacht Club Div 13,v,Bravo D13,Royal Hong Kong Yacht Club,19:00,,11,10/01/2025,13A
TNG 2,v,TNG 1,Cornwall Street Squash Centre,19:00,,12,17/01/2025,13A
Greenfield,v,Royal Hong Kong Yacht Club Div 13,Tsing Yi Sports Centre,19:00,,12,17/01/2025,13A
North District Sports Association 2,v,Arctic Circle,Pei Ho Street Sports Centre,19:00,,12,17/01/2025,13A
M&M Squash,v,Vitality Squash 3,HK Squash Centre,19:00,,12,17/01/2025,13A
Squashathon PLZ,v,Physical Chess 4,Cornwall Street Squash Centre,19:00,,12,17/01/2025,13A
Bravo D13,v,Star River 3,Yuen Long Jockey Club Squash Courts,19:00,,12,17/01/2025,13A
Physical Chess 4,v,Star River 3,HK Squash Centre,19:00,,13,24/01/2025,13A
TNG 1,v,Squashathon PLZ,HK Squash Centre,19:00,,13,24/01/2025,13A
TNG 2,v,Vitality Squash 3,Cornwall Street Squash Centre,19:00,,13,24/01/2025,13A
Arctic Circle,v,M&M Squash,Pei Ho Street Sports Centre,19:00,,13,24/01/2025,13A
North District Sports Association 2,v,Royal Hong Kong Yacht Club Div 13,Pei Ho Street Sports Centre,19:00,,13,24/01/2025,13A
Greenfield,v,Bravo D13,Cornwall Street Squash Centre,19:00,,13,24/01/2025,13A
Greenfield,v,North District Sports Association 2,Tsing Yi Sports Centre,19:00,,14,07/02/2025,13A
M&M Squash,v,Royal Hong Kong Yacht Club Div 13,Harbour Road Sports Centre,19:00,,14,07/02/2025,13A
TNG 2,v,Arctic Circle,Cornwall Street Squash Centre,19:00,,14,07/02/2025,13A
Squashathon PLZ,v,Vitality Squash 3,Cornwall Street Squash Centre,19:00,,14,07/02/2025,13A
Star River 3,v,TNG 1,HK Squash Centre,19:00,,14,07/02/2025,13A
Physical Chess 4,v,Bravo D13,Cornwall Street Squash Centre,19:00,,14,07/02/2025,13A
TNG 1,v,Physical Chess 4,Cornwall Street Squash Centre,19:00,,15,14/02/2025,13A
Star River 3,v,Vitality Squash 3,Kwun Chung Sports Centre,19:00,,15,14/02/2025,13A
Squashathon PLZ,v,Arctic Circle,Cornwall Street Squash Centre,19:00,,15,14/02/2025,13A
TNG 2,v,Royal Hong Kong Yacht Club Div 13,Cornwall Street Squash Centre,19:00,,15,14/02/2025,13A
Greenfield,v,M&M Squash,Cornwall Street Squash Centre,19:00,,15,14/02/2025,13A
North District Sports Association 2,v,Bravo D13,Pei Ho Street Sports Centre,19:00,,15,14/02/2025,13A
North District Sports Association 2,v,M&M Squash,Pei Ho Street Sports Centre,19:00,,16,21/02/2025,13A
TNG 2,v,Greenfield,Cornwall Street Squash Centre,19:00,,16,21/02/2025,13A
Squashathon PLZ,v,Royal Hong Kong Yacht Club Div 13,Cornwall Street Squash Centre,19:00,,16,21/02/2025,13A
Star River 3,v,Arctic Circle,Cornwall Street Squash Centre,19:00,,16,21/02/2025,13A
Vitality Squash 3,v,Physical Chess 4,Java Road Sports Centre,19:00,,16,21/02/2025,13A
Bravo D13,v,TNG 1,Cornwall Street Squash Centre,19:00,,16,21/02/2025,13A
Vitality Squash 3,v,TNG 1,HK Squash Centre,19:00,,17,28/02/2025,13A
Arctic Circle,v,Physical Chess 4,HK Squash Centre,19:00,,17,28/02/2025,13A
Royal Hong Kong Yacht Club Div 13,v,Star River 3,Royal Hong Kong Yacht Club,19:00,,17,28/02/2025,13A
Greenfield,v,Squashathon PLZ,Cornwall Street Squash Centre,19:00,,17,28/02/2025,13A
North District Sports Association 2,v,TNG 2,Pei Ho Street Sports Centre,19:00,,17,28/02/2025,13A
M&M Squash,v,Bravo D13,HK Squash Centre,19:00,,17,28/02/2025,13A
TNG 2,v,M&M Squash,Cornwall Street Squash Centre,19:00,,18,07/03/2025,13A
Squashathon PLZ,v,North District Sports Association 2,Pei Ho Street Sports Centre,19:00,,18,07/03/2025,13A
Star River 3,v,Greenfield,Pei Ho Street Sports Centre,19:00,,18,07/03/2025,13A
Physical Chess 4,v,Royal Hong Kong Yacht Club Div 13,HK Squash Centre,19:00,,18,07/03/2025,13A
TNG 1,v,Arctic Circle,Cornwall Street Squash Centre,19:00,,18,07/03/2025,13A
Bravo D13,v,Vitality Squash 3,HK Squash Centre,19:00,,18,07/03/2025,13A
Arctic Circle,v,Vitality Squash 3,Cornwall Street Squash Centre,19:00,,19,14/03/2025,13A
TNG 1,v,Royal Hong Kong Yacht Club Div 13,Cornwall Street Squash Centre,19:00,,19,14/03/2025,13A
Greenfield,v,Physical Chess 4,Cornwall Street Squash Centre,19:00,,19,14/03/2025,13A
North District Sports Association 2,v,Star River 3,Cornwall Street Squash Centre,19:00,,19,14/03/2025,13A
M&M Squash,v,Squashathon PLZ,Cornwall Street Squash Centre,19:00,,19,14/03/2025,13A
TNG 2,v,Bravo D13,Cornwall Street Squash Centre,19:00,,19,14/03/2025,13A
Squashathon PLZ,v,TNG 2,Cornwall Street Squash Centre,19:00,,20,21/03/2025,13A
Star River 3,v,M&M Squash,Cornwall Street Squash Centre,19:00,,20,21/03/2025,13A
Physical Chess 4,v,North District Sports Association 2,Cornwall Street Squash Centre,19:00,,20,21/03/2025,13A
TNG 1,v,Greenfield,Cornwall Street Squash Centre,19:00,,20,21/03/2025,13A
Vitality Squash 3,v,Royal Hong Kong Yacht Club Div 13,HK Squash Centre,19:00,,20,21/03/2025,13A
Bravo D13,v,Arctic Circle,Yuen Long Jockey Club Squash Courts,19:00,,20,21/03/2025,13A
Royal Hong Kong Yacht Club Div 13,v,Arctic Circle,Royal Hong Kong Yacht Club,19:00,,21,28/03/2025,13A
Greenfield,v,Vitality Squash 3,Cornwall Street Squash Centre,19:00,,21,28/03/2025,13A
North District Sports Association 2,v,TNG 1,Cornwall Street Squash Centre,19:00,,21,28/03/2025,13A
M&M Squash,v,Physical Chess 4,Cornwall Street Squash Centre,19:00,,21,28/03/2025,13A
TNG 2,v,Star River 3,Cornwall Street Squash Centre,19:00,,21,28/03/2025,13A
Squashathon PLZ,v,Bravo D13,Cornwall Street Squash Centre,19:00,,21,28/03/2025,13A
Star River 3,v,Squashathon PLZ,Cornwall Street Squash Centre,19:00,,22,11/04/2025,13A
Physical Chess 4,v,TNG 2,Cornwall Street Squash Centre,19:00,,22,11/04/2025,13A
TNG 1,v,M&M Squash,Cornwall Street Squash Centre,19:00,,22,11/04/2025,13A
Vitality Squash 3,v,North District Sports Association 2,HK Squash Centre,19:00,,22,11/04/2025,13A
Arctic Circle,v,Greenfield,Cornwall Street Squash Centre,19:00,,22,11/04/2025,13A
Bravo D13,v,Royal Hong Kong Yacht Club Div 13,Cornwall Street Squash Centre,19:00,,22,11/04/2025,13A
Energy Squash Club 1,v,Energy Squash Club 2,Pei Ho Street Sports Centre,19:00,,1,04/10/2024,13B
HKIS Div 13,v,Sha Tin 6,Java Road Sports Centre,19:00,,1,04/10/2024,13B
SocGen Squash,v,Kinetic 4,HK Squash Centre,19:00,,1,04/10/2024,13B
Fusion Squash Club 2,v,i-Mask Advance Squash Club 5,HK Squash Centre,19:00,,1,04/10/2024,13B
X-Alpha 5,v,Happy Squash 4,Tai Po Sports Ground,19:00,,1,04/10/2024,13B
Electrify Squash Div 13,v,Yuen Long District Sports Association Limited,HK Squash Centre,19:00,,1,04/10/2024,13B
Electrify Squash Div 13,v,X-Alpha 5,HK Squash Centre,19:00,,2,18/10/2024,13B
Energy Squash Club 1,v,Happy Squash 4,Pei Ho Street Sports Centre,19:00,,2,18/10/2024,13B
Energy Squash Club 2,v,Fusion Squash Club 2,Harbour Road Sports Centre,19:00,,2,18/10/2024,13B
SocGen Squash,v,i-Mask Advance Squash Club 5,HK Squash Centre,19:00,,2,18/10/2024,13B
Kinetic 4,v,Sha Tin 6,Pei Ho Street Sports Centre,19:00,,2,18/10/2024,13B
Yuen Long District Sports Association Limited,v,HKIS Div 13,Tai Kiu Market Squash Courts,19:00,,2,18/10/2024,13B
HKIS Div 13,v,Kinetic 4,Harbour Road Sports Centre,19:00,,3,25/10/2024,13B
Sha Tin 6,v,i-Mask Advance Squash Club 5,Cornwall Street Squash Centre,19:00,,3,25/10/2024,13B
SocGen Squash,v,Energy Squash Club 2,HK Squash Centre,19:00,,3,25/10/2024,13B
Fusion Squash Club 2,v,Happy Squash 4,HK Squash Centre,19:00,,3,25/10/2024,13B
Electrify Squash Div 13,v,Energy Squash Club 1,HK Squash Centre,19:00,,3,25/10/2024,13B
X-Alpha 5,v,Yuen Long District Sports Association Limited,Tai Po Sports Ground,19:00,,3,25/10/2024,13B
Energy Squash Club 1,v,X-Alpha 5,Kwun Chung Sports Centre,19:00,,4,01/11/2024,13B
Electrify Squash Div 13,v,Fusion Squash Club 2,HK Squash Centre,19:00,,4,01/11/2024,13B
SocGen Squash,v,Happy Squash 4,HK Squash Centre,19:00,,4,01/11/2024,13B
Sha Tin 6,v,Energy Squash Club 2,Cornwall Street Squash Centre,19:00,,4,01/11/2024,13B
i-Mask Advance Squash Club 5,v,HKIS Div 13,Cornwall Street Squash Centre,19:00,,4,01/11/2024,13B
Kinetic 4,v,Yuen Long District Sports Association Limited,Pei Ho Street Sports Centre,19:00,,4,01/11/2024,13B
i-Mask Advance Squash Club 5,v,Kinetic 4,Cornwall Street Squash Centre,19:00,,5,08/11/2024,13B
HKIS Div 13,v,Energy Squash Club 2,Harbour Road Sports Centre,19:00,,5,08/11/2024,13B
Sha Tin 6,v,Happy Squash 4,Cornwall Street Squash Centre,19:00,,5,08/11/2024,13B
SocGen Squash,v,Electrify Squash Div 13,HK Squash Centre,19:00,,5,08/11/2024,13B
Fusion Squash Club 2,v,X-Alpha 5,HK Squash Centre,19:00,,5,08/11/2024,13B
Energy Squash Club 1,v,Yuen Long District Sports Association Limited,Pei Ho Street Sports Centre,19:00,,5,08/11/2024,13B
Energy Squash Club 1,v,Fusion Squash Club 2,Pei Ho Street Sports Centre,19:00,,6,15/11/2024,13B
X-Alpha 5,v,SocGen Squash,Tai Po Sports Ground,19:00,,6,15/11/2024,13B
Electrify Squash Div 13,v,Sha Tin 6,HK Squash Centre,19:00,,6,15/11/2024,13B
HKIS Div 13,v,Happy Squash 4,Harbour Road Sports Centre,19:00,,6,15/11/2024,13B
Energy Squash Club 2,v,Kinetic 4,HK Squash Centre,19:00,,6,15/11/2024,13B
Yuen Long District Sports Association Limited,v,i-Mask Advance Squash Club 5,Tai Kiu Market Squash Courts,19:00,,6,15/11/2024,13B
Energy Squash Club 2,v,i-Mask Advance Squash Club 5,Harbour Road Sports Centre,19:00,,7,22/11/2024,13B
Kinetic 4,v,Happy Squash 4,Pei Ho Street Sports Centre,19:00,,7,22/11/2024,13B
HKIS Div 13,v,Electrify Squash Div 13,HK Squash Centre,19:00,,7,22/11/2024,13B
X-Alpha 5,v,Sha Tin 6,Tai Po Sports Ground,19:00,,7,22/11/2024,13B
SocGen Squash,v,Energy Squash Club 1,HK Squash Centre,19:00,,7,22/11/2024,13B
Fusion Squash Club 2,v,Yuen Long District Sports Association Limited,HK Squash Centre,19:00,,7,22/11/2024,13B
Fusion Squash Club 2,v,SocGen Squash,Harbour Road Sports Centre,19:00,,8,29/11/2024,13B
Energy Squash Club 1,v,Sha Tin 6,Pei Ho Street Sports Centre,19:00,,8,29/11/2024,13B
X-Alpha 5,v,HKIS Div 13,Tai Po Sports Ground,19:00,,8,29/11/2024,13B
Electrify Squash Div 13,v,Kinetic 4,HK Squash Centre,19:00,,8,29/11/2024,13B
Happy Squash 4,v,i-Mask Advance Squash Club 5,Tsing Yi Sports Centre,19:00,,8,29/11/2024,13B
Yuen Long District Sports Association Limited,v,Energy Squash Club 2,Tai Kiu Market Squash Courts,19:00,,8,29/11/2024,13B
Happy Squash 4,v,Energy Squash Club 2,Lai King Sports Centre,19:00,,9,13/12/2024,13B
Electrify Squash Div 13,v,i-Mask Advance Squash Club 5,HK Squash Centre,19:00,,9,13/12/2024,13B
X-Alpha 5,v,Kinetic 4,Tai Po Sports Ground,19:00,,9,13/12/2024,13B
HKIS Div 13,v,Energy Squash Club 1,Java Road Sports Centre,19:00,,9,13/12/2024,13B
Fusion Squash Club 2,v,Sha Tin 6,HK Squash Centre,19:00,,9,13/12/2024,13B
Yuen Long District Sports Association Limited,v,SocGen Squash,Tai Kiu Market Squash Courts,19:00,,9,13/12/2024,13B
SocGen Squash,v,Sha Tin 6,HK Squash Centre,19:00,,10,03/01/2025,13B
Fusion Squash Club 2,v,HKIS Div 13,HK Squash Centre,19:00,,10,03/01/2025,13B
Energy Squash Club 1,v,Kinetic 4,Pei Ho Street Sports Centre,19:00,,10,03/01/2025,13B
X-Alpha 5,v,i-Mask Advance Squash Club 5,Tai Po Sports Ground,19:00,,10,03/01/2025,13B
Electrify Squash Div 13,v,Energy Squash Club 2,HK Squash Centre,19:00,,10,03/01/2025,13B
Yuen Long District Sports Association Limited,v,Happy Squash 4,Yuen Long Jockey Club Squash Courts,19:00,,10,03/01/2025,13B
Happy Squash 4,v,Electrify Squash Div 13,Yeung Uk Road Sports Centre,19:00,,11,10/01/2025,13B
